Frame,LK_Dots,HS_Avg_Magnitude,Farneback_Avg_Magnitude,GMM_Foreground_Pixels,FD_Foreground_Pixels,Index_Finger_Angle,Middle_Finger_Angle,Ring_Finger_Angle,Pinky_Angle,Gesture,GMM_Time,FD_Time
66,27,0.28492302,0.6552649,170269,14764,110.80292501504395,100.80421492777958,93.48769048410844,99.36048018649451,Unknown,0.03000664710998535,0.0050013065338134766
67,27,0.24668233,0.5833903,161094,11048,118.30783780190072,106.0282684453391,99.61731068419788,104.76474280770755,Unknown,0.0290071964263916,0.0050008296966552734
68,27,0.24860822,0.4664335,152795,7805,117.83229953504815,102.72646830343507,96.33995276182584,103.77120814774176,Unknown,0.03000783920288086,0.004999876022338867
69,27,0.2327927,0.42773128,146962,6840,113.94649053516267,105.89691657980954,99.39806496619711,107.52567135622277,Unknown,0.0290067195892334,0.006001710891723633
70,27,0.24509133,0.39731428,144093,7240,118.46489975568011,108.80637002601472,99.99923681335345,105.10045583272313,Unknown,0.030006885528564453,0.005001068115234375
71,27,0.23438767,0.40519476,140756,7581,116.57720320032335,110.79411664557978,101.46376600909807,108.31423768094416,Unknown,0.03000664710998535,0.00500178337097168
72,27,0.24728595,0.38235176,138165,7300,111.9573789227175,109.89437887282493,102.54302470112879,107.8322836574372,Unknown,0.0290069580078125,0.005004167556762695
73,27,0.23342921,0.36857638,135654,6546,114.43277017928423,112.68932941377473,101.07377831792664,106.27058826360856,Unknown,0.028007030487060547,0.00800180435180664
74,27,0.23676564,0.3364979,134195,5818,119.58127563351732,116.25124629891359,103.0566822368916,104.57467090183327,Unknown,0.030007362365722656,0.00500035285949707
75,27,0.22482087,0.32659212,131320,6187,130.0534271024962,121.94132574438977,108.90511235633143,109.09782078544951,Unknown,0.029002666473388672,0.008001565933227539
76,27,0.23962924,0.368644,129315,8370,116.77491869299479,112.68704623480838,103.59022820596667,104.98305164522368,Unknown,0.03300642967224121,0.00600123405456543
77,27,0.24357134,0.397908,127058,10001,119.09301642099548,113.48729148657507,104.87749901084514,105.91998378225502,Unknown,0.0290067195892334,0.005001544952392578
78,27,0.2421009,0.37749746,127971,10043,118.20353558345437,109.70090366656429,100.29469134540933,101.29691700088111,Unknown,0.030007362365722656,0.006000995635986328
79,27,0.22424096,0.32832548,125112,7935,124.58825161757579,116.2660159326146,106.7310319805089,106.3942963860464,Unknown,0.028006792068481445,0.009001731872558594
80,27,0.19829482,0.2562366,120055,4181,121.93738401085591,115.61748507345045,106.62158190594737,108.6431834088075,Unknown,0.028006553649902344,0.0050013065338134766
81,27,0.19239338,0.23320681,113765,2604,122.58226756471196,118.7895410799232,109.62572125789747,111.19572362127865,Unknown,0.0290071964263916,0.005001068115234375
82,27,0.21450448,0.2859209,106488,6111,116.84298707236056,112.5170476808949,103.13144056770774,108.8034531800587,Unknown,0.029006242752075195,0.00500178337097168
83,27,0.22829853,0.3301626,98303,7827,114.12197252206002,111.46845705916218,101.72374594527497,108.09618575641463,Unknown,0.028006553649902344,0.0050008296966552734
84,27,0.21528742,0.3069416,92604,5844,123.6902669636188,118.7349339265525,108.71343083335255,113.48223624708582,Unknown,0.030006885528564453,0.006001472473144531
85,27,0.20332283,0.25637305,89756,2946,130.28900111497768,123.91189493984211,113.4554596478862,110.13609280293073,Unknown,0.027005910873413086,0.009002208709716797
86,27,0.24064979,0.3488977,89245,8413,126.77340597199489,116.1354535527063,107.12590721731962,107.51082857484852,Unknown,0.028006553649902344,0.0060007572174072266
87,27,0.26058862,0.41303852,90582,11595,124.05146281228109,113.89543760952569,103.61548985474614,103.88665978311957,Unknown,0.03300738334655762,0.008002758026123047
88,27,0.25191897,0.37836868,93589,10774,119.76366759832024,111.9369826596236,100.58072695987907,102.79387344942664,Unknown,0.03100752830505371,0.006001710891723633
89,27,0.21078667,0.27561948,93466,6466,115.82629731703358,110.44322933014988,100.9907748455393,103.16239818553264,Unknown,0.02700662612915039,0.006000995635986328
90,27,0.34559932,0.20032518,90732,982,111.88209035950919,113.11857374531128,103.2695033058999,104.8317252149275,Unknown,0.0330042839050293,0.007002115249633789
91,27,0.21626693,0.28153697,83547,5267,112.29935446357128,110.63133154432828,104.90080873262076,114.13751448787012,Unknown,0.028006315231323242,0.007001638412475586
92,27,0.22062352,0.27917498,77914,7552,120.49376494004483,116.21171890642239,107.20043952396695,110.34537918167337,Unknown,0.031007051467895508,0.006000995635986328
93,27,0.19315428,0.2506872,75504,6008,120.83574926086374,118.58519608043667,110.24464404665879,110.25384482987847,Unknown,0.028006315231323242,0.0060007572174072266
94,27,0.19047156,0.19953677,73954,1657,125.92647659935994,122.81557661352046,111.97076023402114,110.98800210204139,Unknown,0.028006315231323242,0.005001544952392578
95,27,0.197562,0.2712,72216,4963,130.45208461367955,119.79102906600104,107.01279227628659,106.34705047699974,Unknown,0.028006315231323242,0.005001544952392578
96,27,0.24738243,0.3512127,72073,8971,127.052482327805,115.09990853412732,102.47894096351692,103.51442447540161,Unknown,0.029006481170654297,0.005001068115234375
97,27,0.23238039,0.33423793,73277,9111,117.544507145713,114.59963602296071,105.2005041038871,104.60033400003516,Unknown,0.027004003524780273,0.0060007572174072266
98,27,0.20963104,0.26403925,73185,5495,115.59429150083312,112.43615007538821,99.85642458325317,104.78656527942165,Unknown,0.028006553649902344,0.005001068115234375
99,27,0.16700158,0.19595,70337,1067,116.32579052522405,113.65627292000904,101.82903389692588,106.04414343902414,Unknown,0.031006574630737305,0.009001970291137695
100,27,0.21370271,0.25816464,65766,4902,115.04988917495199,114.07699292371973,105.59991252311092,111.27987353983164,Unknown,0.027006149291992188,0.004999876022338867
101,27,0.20688033,0.26304504,61958,6013,106.82581990167125,119.86860930612656,112.36164856501735,115.10665273933074,Unknown,0.029006481170654297,0.0050008296966552734
102,27,0.19353305,0.2302136,60476,3553,92.53406512347276,121.69296009434309,113.71529309773695,113.63416506584306,Unknown,0.028006315231323242,0.0050013065338134766
103,27,0.18820569,0.22526409,60265,2172,136.878766192233,129.3605084957314,113.15004612843116,112.90111230929192,Unknown,0.02800726890563965,0.005000114440917969
104,27,0.21978895,0.30114406,62096,6629,133.09223224146908,121.7370777773529,110.9708728808109,111.9728624777489,Unknown,0.026005268096923828,0.00800180435180664
105,27,0.23763153,0.32745156,66062,8979,118.70808780106987,114.72282182215002,104.01645930068175,106.66314222867729,Unknown,0.027005910873413086,0.00800180435180664
106,27,0.2236262,0.2998222,70866,8008,112.78032532599929,111.99517740945059,102.23042605478913,107.8605898784233,Unknown,0.02600693702697754,0.007002115249633789
107,27,0.19210999,0.24402213,73549,4446,116.85954048798187,110.34110114613775,102.18642579562467,111.91003460160142,Unknown,0.02800583839416504,0.0050013065338134766
108,27,0.17407906,0.20210515,71796,1152,117.41442893106253,118.06720125905224,108.7018392959816,112.6797765585644,Unknown,0.028003931045532227,0.006001949310302734
109,27,0.19967875,0.25411308,66167,5046,116.4285177654757,116.08895067787807,108.57779318781084,114.42807291253362,Unknown,0.03000640869140625,0.008002042770385742
110,27,0.20331985,0.25439128,60976,5870,116.61432120034922,117.32666123404823,110.65449763483706,114.29996971477766,Unknown,0.029006242752075195,0.005001068115234375
111,27,0.18006708,0.21074086,58712,3592,123.28536655714497,124.46982911633891,115.61439765962989,116.0208724131497,Unknown,0.0290071964263916,0.005000591278076172
112,27,0.1729907,0.21277295,58848,1231,130.9614005422917,121.94639048566296,110.39477127581198,113.38781657171765,Unknown,0.028003931045532227,0.00500178337097168
113,27,0.2001795,0.2698734,61476,4889,130.87869554502026,120.60319039203266,111.19598851106247,112.55246264339235,Unknown,0.02800774574279785,0.004999876022338867
114,27,0.20496817,0.27588677,64550,5776,126.39661189703045,118.03821917350307,106.94572717614489,111.42257348380521,Unknown,0.027006864547729492,0.007002115249633789
115,27,0.18692678,0.23162411,66558,3988,119.91584098714281,113.46364025218958,102.04458271706987,107.0161035669001,Unknown,0.027006149291992188,0.006003856658935547
116,27,0.16981614,0.17782035,65569,415,121.49263750827215,117.69124021256202,106.0203133155447,109.59612254848838,Unknown,0.030007362365722656,0.0050008296966552734
117,27,0.18099552,0.20898713,62194,2893,122.51040449562791,117.18021839108752,105.45911167707517,108.61568939145498,Unknown,0.03000807762145996,0.008001565933227539
118,27,0.18503056,0.21265842,58649,3347,127.95700136281432,124.66457592745579,110.12345897616576,113.27212547651351,Unknown,0.02700638771057129,0.008001565933227539
119,27,0.17526639,0.19339332,57012,1713,135.00480068100336,122.1209176321094,108.77036772630558,109.61202026276429,Unknown,0.02800750732421875,0.007000446319580078
120,27,0.3488042,0.23380023,58083,1734,120.52026544352623,116.05309218400501,107.85245168860108,109.37877872358615,Unknown,0.03100752830505371,0.010001897811889648
121,27,0.20566821,0.2692113,58616,3574,122.21704329130708,117.59077005474835,108.70352667497016,114.12213572793148,Unknown,0.0290071964263916,0.0050008296966552734
122,27,0.18930088,0.25307164,60759,3965,116.93322030048016,111.91457274186952,105.47880007850293,113.1676623359972,Unknown,0.031006574630737305,0.0050008296966552734
123,27,0.17323497,0.23258485,62791,3449,110.35533837085208,105.08927898760629,100.25329802222349,109.51224084933217,Unknown,0.028006553649902344,0.00500178337097168
124,27,0.21724924,0.26260626,64407,3172,111.0466661251104,107.52178423191799,101.18194818131761,108.64417227220362,Unknown,0.03300762176513672,0.005000591278076172
125,27,0.20355764,0.29820633,66997,4637,107.96390510057091,102.34127478364796,98.93113094569154,108.71930850008373,Unknown,0.03000640869140625,0.005007266998291016
126,27,0.24007455,0.3724845,72418,8290,107.53603989987768,102.540937669277,98.43573400021317,108.2540153035022,Unknown,0.028006553649902344,0.006002902984619141
127,27,0.2978644,0.49417895,82257,14317,95.98220864246704,94.00549834275373,94.48942624573985,107.87571000139897,Unknown,0.0290067195892334,0.0050013065338134766
128,27,0.34821323,0.59540606,96870,21416,86.13184745099302,94.7503956721982,89.7767683505858,93.1650406798227,Unknown,0.030006885528564453,0.007001638412475586
129,27,0.4024737,0.72433966,114983,30006,78.75981543599195,74.0407948582053,64.39875380778726,70.58007517976115,Unknown,0.02600550651550293,0.006001472473144531
130,27,0.48647165,0.7921055,134750,38369,64.45292724862648,53.99131303123759,41.611496176967236,37.491598669452635,Unknown,0.0290069580078125,0.0050008296966552734
131,27,0.5779335,0.92473,152785,46501,47.861696264573084,42.25846817060082,31.358633512530513,27.58215097463253,Fist,0.029006242752075195,0.005001544952392578
132,27,0.6837321,0.86366284,160341,54984,34.14474820723672,28.94069782924004,22.105831350071515,19.33935632698595,Fist,0.0290071964263916,0.005001068115234375
133,27,0.7590837,0.77152103,171419,59242,30.64425251026487,23.259463906405337,16.97119890734564,16.000651175896312,Fist,0.028005599975585938,0.007002115249633789
134,27,0.7636982,0.54168946,178090,55485,36.79574713314126,25.572312882960237,20.352085699621824,21.61033247977897,Fist,0.03100752830505371,0.005002498626708984
135,27,0.6131087,0.57573956,193770,40895,42.76510610803869,29.693730322650644,23.46396340085617,25.03765583389248,Fist,0.031006813049316406,0.00700068473815918
136,27,0.6294408,0.55490595,211732,44658,74.63043199962081,46.04617373639555,33.2109246269982,22.53058892232663,Unknown,0.027005910873413086,0.007001399993896484
137,27,0.75236726,0.5286633,241904,65442,77.57333576433524,58.08041366546011,48.37295200111652,48.52793562688257,Unknown,0.03100728988647461,0.007000923156738281
138,27,0.8566009,0.58397967,238341,82727,,,,,Unknown,0.030006885528564453,0.005001068115234375
139,27,0.780098,0.56200814,194439,73187,,,,,Unknown,0.029006242752075195,0.005001544952392578
140,27,0.5759479,0.55085397,135853,39093,,,,,Unknown,0.0290067195892334,0.0050013065338134766
141,27,0.47346276,0.3952055,110522,25499,,,,,Unknown,0.02800464630126953,0.006000995635986328
142,27,0.2513283,0.35035107,106343,7718,,,,,Unknown,0.030007123947143555,0.0050013065338134766
143,27,0.22329639,0.30758488,103260,8173,,,,,Unknown,0.033006906509399414,0.004001140594482422
144,27,0.25772673,0.3455982,103670,10344,,,,,Unknown,0.029007673263549805,0.00500035285949707
145,27,0.23493081,0.38069293,106678,11194,,,,,Unknown,0.03000640869140625,0.0040013790130615234
146,27,0.2478662,0.42124236,110340,11536,,,,,Unknown,0.029006481170654297,0.008002042770385742
147,27,0.24211642,0.4512933,114964,11542,,,,,Unknown,0.028006553649902344,0.005000591278076172
148,27,0.25151858,0.45041636,121389,11005,,,,,Unknown,0.029006481170654297,0.004000663757324219
149,27,0.2709487,0.50188094,129942,13433,,,,,Unknown,0.029004812240600586,0.0060007572174072266
150,27,0.45756176,0.5628334,140257,15750,,,,,Unknown,0.03000640869140625,0.005001068115234375
151,27,0.31028575,0.6715098,147952,14343,,,,,Unknown,0.030007600784301758,0.005000114440917969
152,27,0.3026543,0.61218643,154307,13035,,,,,Unknown,0.030007362365722656,0.006006002426147461
153,27,0.29009184,0.57381374,161982,12489,,,,,Unknown,0.031006813049316406,0.005001068115234375
154,27,0.28732988,0.5344189,168444,12466,,,,,Unknown,0.03000807762145996,0.00500035285949707
155,27,0.27704164,0.51526827,172903,11752,,,,,Unknown,0.027002811431884766,0.006001710891723633
156,27,0.2698118,0.4754641,175669,10923,,,,,Unknown,0.028006315231323242,0.008001565933227539
157,27,0.2661301,0.46478352,176265,11515,,,,,Unknown,0.0290069580078125,0.0050008296966552734
158,27,0.2702551,0.4673483,175485,12263,,,,,Unknown,0.027003049850463867,0.0050008296966552734
159,27,0.26651105,0.45219484,174556,12294,,,,,Unknown,0.031006813049316406,0.00500035285949707
160,27,0.254023,0.43458858,173687,12008,,,,,Unknown,0.03000664710998535,0.005001068115234375
161,27,0.25401726,0.45323953,173583,12626,,,,,Unknown,0.029006481170654297,0.006000995635986328
162,27,0.25643817,0.46229064,172789,12438,,,,,Unknown,0.026005983352661133,0.008001565933227539
163,27,0.24575362,0.42073458,171019,10853,,,,,Unknown,0.029006481170654297,0.0050008296966552734
164,27,0.23182313,0.38881078,170472,8475,,,,,Unknown,0.03200697898864746,0.00500178337097168
165,27,0.23188494,0.37649962,169138,8500,,,,,Unknown,0.02800440788269043,0.006001710891723633
166,27,0.2241569,0.36038888,167188,8297,,,,,Unknown,0.028006553649902344,0.007001161575317383
167,27,0.22297214,0.34480026,164483,7600,,,,,Unknown,0.028006315231323242,0.0050008296966552734
168,27,0.20634465,0.3293922,162996,6919,,,,,Unknown,0.0290069580078125,0.005001068115234375
169,27,0.21316385,0.31855583,159199,6152,,,,,Unknown,0.029008150100708008,0.00500035285949707
170,27,0.21007197,0.30618757,155738,4862,,,,,Unknown,0.026006221771240234,0.007002115249633789
171,27,0.20540187,0.29246324,152043,4277,,,,,Unknown,0.029006242752075195,0.0050013065338134766
172,27,0.19001752,0.2562164,148922,3453,,,,,Unknown,0.0290069580078125,0.006000995635986328
173,27,0.19026116,0.25005668,145604,2215,,,,,Unknown,0.030007123947143555,0.006001710891723633
174,27,0.19513735,0.2442414,141814,1705,,,,,Unknown,0.030007123947143555,0.00800180435180664
175,27,0.18185209,0.22311388,138056,1469,,,,,Unknown,0.028006315231323242,0.007002592086791992
176,27,0.19631186,0.24332961,134821,1705,,,,,Unknown,0.03000640869140625,0.0050013065338134766
177,27,0.18535468,0.22500515,131274,1244,,,,,Unknown,0.031006813049316406,0.005001068115234375
178,27,0.17714217,0.2088369,127903,1125,,,,,Unknown,0.03000640869140625,0.005001068115234375
179,27,0.17639415,0.20363344,124851,501,,,,,Unknown,0.028007030487060547,0.0060024261474609375
180,27,0.36067206,0.21556193,122845,439,,,,,Unknown,0.029006481170654297,0.006000995635986328
181,27,0.19719705,0.22758406,118885,197,,,,,Unknown,0.026006221771240234,0.008002042770385742
182,27,0.168417,0.1878325,115920,418,,,,,Unknown,0.032007694244384766,0.005000591278076172
183,27,0.15524927,0.18435685,113213,980,,,,,Unknown,0.0290067195892334,0.00400090217590332
184,27,0.15469018,0.19431877,109834,933,,,,,Unknown,0.031006813049316406,0.00600123405456543
185,27,0.17031637,0.21464247,106956,813,,,,,Unknown,0.030007123947143555,0.004001140594482422
186,27,0.17452393,0.22923952,104376,1153,,,,,Unknown,0.030008316040039062,0.0069997310638427734
187,27,0.17477979,0.21906535,101985,1214,,,,,Unknown,0.03200721740722656,0.004001140594482422
