Frame,LK_Dots,HS_Avg_Magnitude,Farneback_Avg_Magnitude,GMM_Foreground_Pixels,FD_Foreground_Pixels,Index_Finger_Angle,Middle_Finger_Angle,Ring_Finger_Angle,Pinky_Angle,Gesture,GMM_Time,FD_Time
44,29,0.25905582,0.40591776,103012,9443,30.182171588199907,18.352552095877204,5.127953225743073,8.135305140139213,Fist,0.026005983352661133,0.006001949310302734
45,29,0.2594617,0.40675402,109174,9223,31.50929463256028,18.502931259475275,5.125104653982924,7.170315811946058,Fist,0.03100752830505371,0.005001068115234375
46,29,0.25990343,0.41964972,115547,8873,35.25885202878876,19.23740466272492,3.366885364395256,10.390419644249238,Fist,0.02800726890563965,0.006000041961669922
47,29,0.26450473,0.41300666,122637,8411,45.270161374182535,23.014074426730996,5.089184970295271,8.272087009307963,Fist,0.0290067195892334,0.0050008296966552734
48,29,0.26503408,0.41093028,128075,8087,53.04989452974986,23.650492377447872,4.012562033839486,10.348814574152353,Fist,0.03200697898864746,0.005001068115234375
49,29,0.26853386,0.41293508,131798,8299,53.04741168744186,21.44903918622979,0.6793691880968941,15.375076731452292,Fist,0.03100728988647461,0.005001544952392578
50,29,0.2631727,0.40650505,134526,7889,47.88008207417206,17.94700509914959,2.6769227946215444,19.52048176290776,Fist,0.03201031684875488,0.006998777389526367
51,29,0.25595397,0.39942428,137330,7672,46.87025900653096,13.747171828284614,7.095217187646301,22.528573892776233,Fist,0.03000664710998535,0.005001544952392578
52,29,0.25203472,0.38959512,138428,7182,42.524375063949584,8.714616600535765,11.168510452560609,26.679359291585566,Fist,0.02700495719909668,0.007001399993896484
53,29,0.2551261,0.40190685,139841,7477,39.69732713133214,8.49320952211401,10.466330673434975,28.50174499967053,Fist,0.029002904891967773,0.006001472473144531
54,29,0.25745878,0.42374665,139873,8400,40.62303613465081,6.990634772605822,12.384306038841832,33.62134987613293,Fist,0.027005910873413086,0.0070018768310546875
55,29,0.25548282,0.41851097,139015,8949,38.07605549365384,5.768655901342724,13.631930385159778,36.00816939812304,Fist,0.031006574630737305,0.004001140594482422
56,29,0.25223556,0.42958885,139958,9142,42.20136940440843,6.595065883618313,15.7840070832174,41.770919807855584,Fist,0.0290067195892334,0.005000591278076172
57,29,0.24976082,0.41577992,141521,9009,46.49018501971314,9.866714693816874,13.196937486883888,39.266372898642196,Fist,0.029004812240600586,0.007001399993896484
58,29,0.25277948,0.40232822,142486,9396,69.21369174929852,16.47766934605197,14.796014869721196,45.90750357695948,Unknown,0.02700519561767578,0.006001710891723633
59,29,0.2383473,0.39144096,142009,9107,84.53955609188536,22.944291381014356,26.41249918869669,58.47855182909234,Unknown,0.03000807762145996,0.00699925422668457
60,29,0.38714233,0.39562473,145345,8524,98.54187270139305,61.88024328344875,132.2043858918102,105.42079318202228,Unknown,0.03200721740722656,0.007001399993896484
61,29,0.2321926,0.40180624,139921,7853,101.4171200186418,101.7025034367544,172.58854549289242,140.63156995115327,Unknown,0.031006813049316406,0.004000425338745117
62,29,0.2303132,0.36404604,135330,6095,109.6741447838032,129.8582369025244,174.10596884138047,159.85253939386843,Unknown,0.026005268096923828,0.006000995635986328
63,29,0.22602862,0.35841015,129833,6213,119.72441954651346,141.79566629105483,176.49397367086095,168.26653732677272,Unknown,0.031006813049316406,0.005001544952392578
64,29,0.22995545,0.34212336,124400,7325,132.60599368461337,154.70273511971047,177.68640885222806,175.7961893084349,Four,0.029006004333496094,0.006001472473144531
65,29,0.21964183,0.3499691,117627,8137,142.5271143961736,161.88438958170929,176.85535292391756,177.68907492684022,Four,0.03100728988647461,0.005001544952392578
66,29,0.23194943,0.36822262,111941,8632,148.97762904062247,166.61084948331867,179.85720193482481,177.33716861916776,Four,0.02800583839416504,0.006002187728881836
67,29,0.22707239,0.38926768,106006,9955,155.8939282776105,170.6550475286112,177.97066926617393,177.10162112049167,Four,0.027006149291992188,0.006001472473144531
68,29,0.21716557,0.37339666,99441,8600,161.41398109045474,173.81573298157892,178.70062777281288,177.45469981920712,Four,0.029001474380493164,0.006001710891723633
69,29,0.21844912,0.3677432,92768,7417,163.7203164097034,171.69351594834316,179.2266937122632,179.09382042064644,Four,0.027006149291992188,0.006001949310302734
70,29,0.20057397,0.34121913,86361,6061,166.84308395685753,173.40365847035505,178.05162839922247,177.0227739379787,Four,0.033007144927978516,0.0050008296966552734
71,29,0.20263268,0.32983738,81019,5705,167.89625948677696,174.78484702533973,178.5212999329872,177.41484625366647,Four,0.03000640869140625,0.005001544952392578
72,29,0.20103286,0.33684602,76579,7184,170.0031417154181,177.75538439737375,179.79471032734628,177.34322432021267,Four,0.0290069580078125,0.0050008296966552734
73,29,0.20124486,0.34054112,74739,6898,168.48414135984356,177.09916312695938,179.72322464805546,177.4742746898498,Four,0.03900885581970215,0.007002115249633789
74,29,0.20138215,0.34387746,73645,7811,169.80439877218552,178.58249686652772,179.04797920803978,178.84659661226718,Four,0.02600550651550293,0.00800180435180664
75,29,0.20487414,0.34867752,73651,7994,172.2678627503052,179.84988992054411,178.80274647726836,176.0542111867684,Four,0.03300786018371582,0.006001710891723633
76,29,0.19364868,0.322841,74139,5993,174.69328833834658,178.7389593726282,178.83874389680116,174.94918049157297,Four,0.02800583839416504,0.007001399993896484
77,29,0.18490162,0.2921001,74641,4296,173.68241600705832,179.7649611653593,179.41926456444105,175.8598838925586,Four,0.030008554458618164,0.004999876022338867
78,29,0.17977841,0.2588443,73659,3025,174.86676889366072,178.58883147246192,178.72203933749614,175.44167713961232,Four,0.027165651321411133,0.0050008296966552734
79,29,0.18710996,0.24392854,72430,2961,175.7797479164397,178.85290988679523,179.19691666724225,174.9755114143447,Four,0.02539372444152832,0.0050013065338134766
80,29,0.17180443,0.21183181,70267,2579,173.5927494864189,179.8552887550382,179.8042077013978,175.1525622201005,Four,0.025005102157592773,0.0050013065338134766
81,29,0.17218591,0.20677817,67942,2430,175.99013644922758,177.89408665222243,176.96761113352377,177.10740812368465,Four,0.024005651473999023,0.0050013065338134766
82,29,0.17062218,0.21800327,66173,3066,175.75646592852863,177.81609990712022,178.36644936966562,175.38236222536983,Four,0.02500629425048828,0.005001068115234375
83,29,0.1676737,0.22045209,64681,3795,173.62994624504586,179.38685242374726,178.78195420623317,176.3697437389543,Four,0.02500629425048828,0.004999876022338867
84,29,0.16511145,0.21828732,64008,4106,173.48742242529036,178.7954391346511,177.6194455535323,178.03192765236184,Four,0.02600574493408203,0.0050013065338134766
85,29,0.17091368,0.23497821,62779,3815,173.55995239590334,179.40680998544926,178.7099507470634,177.11137612655014,Four,0.024005413055419922,0.0050008296966552734
86,29,0.16960606,0.22761595,61524,1751,174.32329069364195,179.46446637165477,179.47923031160096,177.14232282420312,Four,0.02400517463684082,0.005001068115234375
87,29,0.17185338,0.23221412,59318,904,174.74499012833098,179.10624256278973,178.84246389160293,177.9172527691291,Four,0.02400493621826172,0.005001544952392578
88,29,0.17523538,0.24092877,56209,1944,173.45460391534496,179.68370650794063,179.00789570867602,177.60661585593343,Four,0.025005578994750977,0.007001399993896484
89,29,0.18327005,0.27001902,52310,4643,171.8513733249093,179.35999360214095,178.3569772715732,178.24242099666324,Four,0.02500605583190918,0.0050008296966552734
90,29,0.34404296,0.26609704,49000,4536,172.0173013303516,179.0945930337897,178.60198753745053,177.37630217264757,Four,0.025005817413330078,0.005000591278076172
91,29,0.1936714,0.2676495,43281,4246,172.93937551252756,178.499915897741,177.9722943879724,177.8982722263023,Four,0.026006460189819336,0.005000591278076172
92,29,0.17680797,0.24457185,39203,3320,172.13536676464153,179.11804873797084,178.28146952814382,177.1118314534453,Four,0.02400517463684082,0.0050013065338134766
93,29,0.15473877,0.20952767,35732,1141,172.6149192134507,179.75374439575106,179.1538835976419,175.56657729372762,Four,0.024005413055419922,0.00600123405456543
94,29,0.17802203,0.20643103,32517,628,172.88529622845672,179.51146736062333,179.29094041910375,176.33206498635622,Four,0.024006128311157227,0.00500035285949707
95,29,0.15229149,0.20402162,30080,1265,173.7404323483367,179.74549033660765,179.6433411248752,175.16933276038355,Four,0.02400493621826172,0.005001068115234375
96,29,0.17577301,0.21555552,28761,1045,173.4867857981808,179.89850468993953,178.97350109096078,176.2515340699596,Four,0.024005413055419922,0.00600123405456543
97,29,0.16651022,0.22293198,28312,1742,172.85305977324504,179.2614587521714,179.04427463919902,175.49335459384878,Four,0.02400493621826172,0.005001544952392578
98,29,0.17476495,0.22395721,28495,2748,173.47409208345036,179.45306031354107,179.41460732651785,176.6132423224701,Four,0.02500605583190918,0.0050008296966552734
99,29,0.1626796,0.2234679,29329,2627,174.06983219538773,179.4920426335979,178.05790870973297,177.4503576813064,Four,0.025006532669067383,0.005000114440917969
100,29,0.17470926,0.21558093,29756,1560,173.9812978995689,178.74764620981773,177.11937521311822,177.54467191613728,Four,0.026005983352661133,0.0050008296966552734
101,29,0.15678586,0.19826382,29717,1108,173.67873887915795,178.66892993604003,177.26326975021976,177.67787506977442,Four,0.02400517463684082,0.005001068115234375
102,29,0.16976018,0.19356649,29741,664,173.78719740779118,178.8629619294003,177.24830211376693,177.52729126968975,Four,0.024005651473999023,0.00600123405456543
103,29,0.14956957,0.18450712,28851,499,173.61968118334562,178.58607513173038,176.6119448877058,176.88178733935612,Four,0.024005889892578125,0.005001068115234375
104,29,0.16484754,0.18305297,28034,490,174.0062454795575,178.3441703752627,176.20714693654034,176.17224265146174,Four,0.025005817413330078,0.005001068115234375
105,29,0.14868382,0.17079908,26526,572,174.55405324474498,179.1428291639283,177.35300866890054,177.2677409884283,Four,0.02400517463684082,0.005001068115234375
106,29,0.16839118,0.17957851,25352,280,173.8902116746677,178.64771597253838,177.33673538842294,176.277144522276,Four,0.02600574493408203,0.0050013065338134766
107,29,0.14809802,0.17276096,24547,278,173.64079954907845,178.4684635832631,177.5410274164643,176.14473631838175,Four,0.025005817413330078,0.00500178337097168
108,29,0.1623165,0.16682355,24289,329,174.07321871361097,178.54517143583504,177.50086299658375,175.41554695576144,Four,0.02400660514831543,0.005000114440917969
109,29,0.14631663,0.17265041,24071,633,175.70384674126743,177.98238268960432,176.41979267578225,175.9695461413308,Four,0.025005340576171875,0.005001068115234375
110,29,0.16770898,0.17690897,23525,27,174.06120849235214,177.9692133725643,176.58806805439747,175.39858278565129,Four,0.025005817413330078,0.0050008296966552734
111,29,0.14516984,0.17348436,22860,29,174.2189712005067,178.33634396148625,176.66337527692502,175.1805316808931,Four,0.023004770278930664,0.00600123405456543
112,29,0.16617927,0.17459717,22307,382,173.96608401332765,178.2412160117885,176.4847945461406,175.87121344917787,Four,0.024005413055419922,0.005001068115234375
113,29,0.14731398,0.16509746,21898,46,173.65046525024187,178.34785828369215,177.10567418844133,175.47822995977623,Four,0.024005651473999023,0.00400090217590332
114,29,0.16433696,0.17304166,21640,153,174.2063709940818,178.34022633082643,176.65123948030532,176.15394295548288,Four,0.02400493621826172,0.00500178337097168
115,29,0.14208555,0.15811183,21239,46,172.8253838134042,178.76359739795512,176.75537283301367,175.79597669217966,Four,0.025005578994750977,0.0050013065338134766
116,29,0.16533065,0.16938756,20869,291,173.55856525676674,178.70290759694592,176.26477669078574,176.41732720359343,Four,0.024006128311157227,0.00500035285949707
117,29,0.14575282,0.17093232,20361,228,173.24948054062463,178.47409763254103,176.27531860965962,176.14774540909798,Four,0.024005889892578125,0.005001068115234375
118,29,0.1714658,0.17510706,20063,410,173.61458955814493,178.46819233582917,176.2737678576628,176.2833214118113,Four,0.024005889892578125,0.0050013065338134766
119,29,0.15032911,0.1810171,19459,1173,173.40963962464298,178.97282854084332,176.95934663584904,176.49793982225418,Four,0.024005413055419922,0.0050008296966552734
120,29,0.61634696,0.20012085,28683,678,173.9598864649086,177.30434463318358,176.04188892270898,176.85148908085085,Four,0.02500605583190918,0.004000663757324219
121,29,0.17659475,0.19057603,25859,485,173.66224342882148,177.3716751511111,176.0173788157154,177.1533662338354,Four,0.025005817413330078,0.005000591278076172
122,29,0.14835659,0.17739673,26303,606,171.8229421029264,179.24572736691619,176.16943117196544,177.71507297299829,Four,0.02500605583190918,0.0050013065338134766
123,29,0.16434962,0.19078554,27434,1317,172.27691330988154,178.67308231585426,175.28130317382056,178.06323159783287,Four,0.02700662612915039,0.0050008296966552734
124,29,0.13462394,0.17331526,28297,1215,173.4528011777481,177.74207387111358,175.84639028964088,177.0153751428471,Four,0.02400517463684082,0.007001399993896484
125,29,0.17178842,0.1798845,28939,822,173.02282473975635,179.12330461134556,175.96317749773718,178.24012063824662,Four,0.024005889892578125,0.0050013065338134766
126,29,0.13397436,0.16682908,29059,864,173.84917357121833,178.51150104737906,175.15366452200502,177.79924613825452,Four,0.025005817413330078,0.005001068115234375
127,29,0.16955088,0.17483713,28820,552,173.00731680020615,179.1804271077725,174.95630355476777,178.53922448661578,Four,0.02600574493408203,0.005001544952392578
128,29,0.13731483,0.17162794,28004,491,173.6245628995262,179.163341204983,174.96128419554114,177.81194906362816,Four,0.024005413055419922,0.005001068115234375
129,29,0.17568482,0.19852133,27047,1003,172.9279054550304,179.25208016961898,174.22831231621038,179.02435968339077,Four,0.024005651473999023,0.005001068115234375
130,29,0.15183641,0.20950806,25814,1750,172.77922455986322,179.31846690649346,174.3188480749552,179.04321324279667,Four,0.025006532669067383,0.004000663757324219
131,29,0.18834636,0.23202641,25456,2388,173.21305714174915,178.7998663415159,174.22001104751632,178.9646810655559,Four,0.024005889892578125,0.0050013065338134766
132,29,0.15439942,0.23344205,25067,2941,172.35434967281938,178.51520686814098,174.19104563193204,178.7764835295227,Four,0.025005578994750977,0.005001068115234375
133,29,0.1938209,0.25457606,25744,3507,171.4079956998294,178.86831200935939,174.95178547104715,179.04056562662515,Four,0.024005413055419922,0.0050008296966552734
134,29,0.15488784,0.23197432,26688,4055,172.34328820772745,178.7084413561522,174.17686512455373,178.34976569833788,Four,0.025005817413330078,0.0050008296966552734
135,29,0.18894345,0.22981012,28770,3495,172.75699864920415,178.28888706393326,174.1414710482963,178.61240718118455,Four,0.02500462532043457,0.0050013065338134766
136,29,0.15139015,0.20918916,30954,2777,172.84370576071896,178.8351840859282,174.88799954046203,178.69668752874435,Four,0.025005340576171875,0.0050013065338134766
137,29,0.17831223,0.19996728,32887,2471,172.94044250626553,179.1528616719012,174.80670511974105,178.83276012896667,Four,0.024005651473999023,0.00500178337097168
138,29,0.13972344,0.18652679,34462,2062,172.02087880073807,179.35557383622415,175.09230209517472,178.85485986673316,Four,0.025005817413330078,0.00400090217590332
139,29,0.17359428,0.1919396,36077,1970,172.31682712751896,179.5220377531343,174.887463450557,178.8833537196595,Four,0.02400517463684082,0.005001068115234375
140,29,0.14186738,0.18936174,37188,1340,171.16301576054684,179.7193374178246,175.348669643791,178.72325120469716,Four,0.025005578994750977,0.005001068115234375
141,29,0.17230406,0.20343275,38534,1559,173.13775034323342,177.75172415115836,174.74941692885844,178.00487714668563,Four,0.02500605583190918,0.0050013065338134766
142,29,0.14337695,0.19854869,39413,1079,173.0097723234367,178.01622722936474,174.54418889997086,179.02125157469612,Four,0.024005651473999023,0.0050013065338134766
143,29,0.18331511,0.21772458,40278,1253,173.60236261271857,177.71895204001527,175.09180780953076,178.17280994687374,Four,0.025005817413330078,0.00400090217590332
144,29,0.1632346,0.24183737,41445,1872,174.82641151441337,177.8872413587476,174.7151228509892,177.9406555948744,Four,0.02500629425048828,0.0050013065338134766
145,29,0.2040359,0.26269722,44043,2527,174.17967101502308,178.2205305083706,175.12409395820308,178.21202115917487,Four,0.025005817413330078,0.0040013790130615234
146,29,0.1732042,0.27481484,48757,3054,173.5334453319338,178.40897916440755,174.82463571593738,177.49228877308335,Four,0.026005983352661133,0.0050008296966552734
147,29,0.21614987,0.30416024,56652,3925,173.46118178368258,178.24039705134686,174.47624505560557,178.66583532433432,Four,0.024005651473999023,0.00500178337097168
148,29,0.18711919,0.29155898,66766,3974,174.1511196855005,177.956412762676,174.22370085551682,178.12315480202415,Four,0.024005413055419922,0.005001068115234375
149,29,0.22415063,0.29651096,76153,4189,173.5783741391,178.02796243008072,174.73737514078067,179.0383386032575,Four,0.02500605583190918,0.005000591278076172
150,29,0.3218649,0.26096517,84324,3189,174.2890013862373,178.24876917581818,174.99037433075765,177.80173913286757,Four,0.024005651473999023,0.005001068115234375
151,29,0.19705541,0.2845157,88593,3230,173.17106912778561,178.89838858153686,175.1718969439154,178.65421693955554,Four,0.024005651473999023,0.0050013065338134766
152,29,0.16415142,0.27020532,91301,3900,171.9675148771001,179.55205768460485,174.78510187291045,178.86080974852132,Four,0.02400493621826172,0.005001068115234375
153,29,0.19219252,0.27412403,92858,4170,171.52881867920007,178.9441769229237,175.27287866643078,178.77318858922678,Four,0.025005817413330078,0.0050013065338134766
154,29,0.16966915,0.27977568,92613,3856,172.23549987523324,179.11177947150586,175.42949996853847,178.85760237241442,Four,0.024005651473999023,0.0050013065338134766
155,29,0.20437466,0.27760682,91329,3886,171.85216158188547,179.96482350973298,175.94168153965722,178.35346745413645,Four,0.025005578994750977,0.005001068115234375
156,29,0.17717393,0.2710902,89462,3440,172.79047688856832,179.89007501341786,175.61663592573416,179.15566990987645,Four,0.025005340576171875,0.005001068115234375
157,29,0.20007467,0.28111959,86753,3033,171.55001367668476,179.980767019605,175.30565361366558,179.37635702417617,Four,0.02500605583190918,0.0050008296966552734
158,29,0.17919235,0.27666044,84369,3495,171.41652502115764,179.95881219428225,175.6186907882041,179.48587034642486,Four,0.024006366729736328,0.00500035285949707
159,29,0.20486422,0.27931142,82549,3277,171.76953512693905,179.84417194409528,175.40898313723343,179.4841159405465,Four,0.025005102157592773,0.005001068115234375
160,29,0.18238449,0.28515357,82424,4366,171.29431844410783,179.4514703317621,175.8611348701044,179.98226972017346,Four,0.025005340576171875,0.005001068115234375
161,29,0.21613272,0.325071,84814,5074,172.6014183035865,179.78903786342988,175.64898040268224,179.8364773880604,Four,0.025007009506225586,0.00500035285949707
162,29,0.20329872,0.3528328,89180,5908,171.60473088381207,179.11142036774402,176.01555372872625,179.61060220839477,Four,0.02500605583190918,0.0050013065338134766
163,29,0.22285241,0.33706307,93739,6609,171.34855941412195,178.43237785681214,176.3541979377339,179.90369418182155,Four,0.024005651473999023,0.0050013065338134766
164,29,0.20611876,0.34093064,98224,6261,170.2712293649212,177.61994049079436,176.7309819015063,179.9016081387668,Four,0.024005889892578125,0.0050013065338134766
165,29,0.21426044,0.32001096,101311,5591,170.1946220567705,177.3680950368861,176.85567239207822,179.93911074449198,Four,0.025005578994750977,0.005001068115234375
166,29,0.19052298,0.30251876,103566,4497,170.31035061213052,177.74262254623943,175.97881372202264,179.15710686410029,Four,0.024005889892578125,0.005001068115234375
167,29,0.20600979,0.28971598,105677,3299,170.21076345302959,177.60665401496976,175.7216783689153,178.72608776151574,Four,0.024005413055419922,0.005001068115234375
168,29,0.17667045,0.28348184,106662,2631,170.06693474363792,177.53043001139628,176.28788404004143,178.7256604165825,Four,0.025005578994750977,0.004000663757324219
169,29,0.20778452,0.32074082,107865,3416,168.12916507219722,176.34118456313553,177.40146995474674,178.5918232436539,Four,0.024005413055419922,0.005001068115234375
170,29,0.18556082,0.3339437,109726,4590,169.30426978417108,176.34615087809524,178.2427483608404,178.9764988299602,Four,0.02400684356689453,0.005000114440917969
171,29,0.22577764,0.3930542,113031,7820,168.47784431174549,177.34474035025082,178.68714968089103,179.13119287900594,Four,0.025005817413330078,0.004001140594482422
172,29,0.21296482,0.44870728,117504,11407,166.96617310661074,175.16836166550524,178.96442693347947,179.2915613524157,Four,0.024004697799682617,0.00500178337097168
173,29,0.2627968,0.52357686,125059,14345,166.07299127778464,174.46136047509412,176.81386719055422,179.8107553796078,Four,0.02500605583190918,0.004000663757324219
174,29,0.30901614,0.63524544,133780,24071,163.44938311941107,169.79337363200045,173.87535522279788,179.73630446571266,Four,0.024005413055419922,0.00500035285949707
175,29,0.45083568,0.8394892,145270,35477,157.58015818593896,160.447497899241,167.28326836303953,179.9035168068537,Four,0.025005102157592773,0.0050013065338134766
176,29,0.52432793,0.89378506,165796,43522,149.62233026259037,137.02829847559985,139.9231088925789,170.04419231876182,Four,0.026006221771240234,0.0050008296966552734
177,29,0.58724314,0.7769653,186388,45575,147.7887212022345,133.49717044830692,122.35851876826365,169.27544439870147,Four,0.025005340576171875,0.0050008296966552734
178,29,0.64108443,0.88015765,209322,47185,150.57870809383346,88.20143261798981,65.1476347350079,141.51999764699505,Unknown,0.025005578994750977,0.004001140594482422
179,27,0.62856025,0.78995425,224040,50498,153.18424903487514,133.97991190172422,119.70402133793493,152.75548652503636,Unknown,0.025005578994750977,0.0050013065338134766
180,27,0.74111414,0.8774856,232399,53069,158.28792723365655,132.35195706575854,126.90935091455182,150.814429577983,Four,0.02500605583190918,0.005001068115234375
181,27,0.5551611,0.7766047,247971,51024,147.4285161146721,133.33192465942747,128.47763417666414,148.58294781374707,Four,0.025005102157592773,0.005001068115234375
182,27,0.5385411,0.7023062,260964,50017,144.28218555338515,131.87727277376698,130.23696294717766,147.7294202423962,Four,0.026006221771240234,0.0050013065338134766
183,27,0.569881,0.79113096,271848,58497,134.56624505100828,133.7562562020869,137.08330772948182,151.32413242056447,Four,0.025006771087646484,0.0050008296966552734
